,x,y
236,9.0,6.0
237,9.0,7.0
238,9.0,8.0
239,9.0,9.0
240,-5.0,-5.0
241,-5.0,-4.285714285714286
242,-5.0,-3.5714285714285716
243,-5.0,-2.857142857142857
244,-5.0,-2.142857142857143
245,-5.0,-1.4285714285714286
246,-5.0,-0.7142857142857143
247,-5.0,0.0
248,-5.0,0.7142857142857143
249,-5.0,1.4285714285714286
250,-5.0,2.142857142857143
251,-5.0,2.857142857142857
252,-5.0,3.5714285714285716
253,-5.0,4.285714285714286
254,-5.0,5.0
255,-4.285714285714286,-5.0
256,-4.285714285714286,-4.285714285714286
257,-4.285714285714286,-3.5714285714285716
258,-4.285714285714286,-2.857142857142857
259,-4.285714285714286,-2.142857142857143
260,-4.285714285714286,-1.4285714285714286
261,-4.285714285714286,-0.7142857142857143
262,-4.285714285714286,0.0
263,-4.285714285714286,0.7142857142857143
264,-4.285714285714286,1.4285714285714286
265,-4.285714285714286,2.142857142857143
266,-4.285714285714286,2.857142857142857
267,-4.285714285714286,3.5714285714285716
268,-4.285714285714286,4.285714285714286
269,-4.285714285714286,5.0
270,-3.5714285714285716,-5.0
271,-3.5714285714285716,-4.285714285714286
272,-3.5714285714285716,-3.5714285714285716
273,-3.5714285714285716,-2.857142857142857
274,-3.5714285714285716,-2.142857142857143
275,-3.5714285714285716,-1.4285714285714286
276,-3.5714285714285716,-0.7142857142857143
277,-3.5714285714285716,0.0
278,-3.5714285714285716,0.7142857142857143
279,-3.5714285714285716,1.4285714285714286
280,-3.5714285714285716,2.142857142857143
281,-3.5714285714285716,2.857142857142857
282,-3.5714285714285716,3.5714285714285716
283,-3.5714285714285716,4.285714285714286
284,-3.5714285714285716,5.0
285,-2.857142857142857,-5.0
286,-2.857142857142857,-4.285714285714286
287,-2.857142857142857,-3.5714285714285716
288,-2.857142857142857,-2.857142857142857
289,-2.857142857142857,-2.142857142857143
290,-2.857142857142857,-1.4285714285714286
291,-2.857142857142857,-0.7142857142857143
292,-2.857142857142857,0.0
293,-2.857142857142857,0.7142857142857143
294,-2.857142857142857,1.4285714285714286
295,-2.857142857142857,2.142857142857143
296,-2.857142857142857,2.857142857142857
297,-2.857142857142857,3.5714285714285716
298,-2.857142857142857,4.285714285714286
299,-2.857142857142857,5.0
300,-2.142857142857143,-5.0
301,-2.142857142857143,-4.285714285714286
302,-2.142857142857143,-3.5714285714285716
303,-2.142857142857143,-2.857142857142857
304,-2.142857142857143,-2.142857142857143
305,-2.142857142857143,-1.4285714285714286
306,-2.142857142857143,-0.7142857142857143
307,-2.142857142857143,0.0
308,-2.142857142857143,0.7142857142857143
309,-2.142857142857143,1.4285714285714286
310,-2.142857142857143,2.142857142857143
311,-2.142857142857143,2.857142857142857
312,-2.142857142857143,3.5714285714285716
313,-2.142857142857143,4.285714285714286
314,-2.142857142857143,5.0
315,-1.4285714285714286,-5.0
316,-1.4285714285714286,-4.285714285714286
317,-1.4285714285714286,-3.5714285714285716
318,-1.4285714285714286,-2.857142857142857
319,-1.4285714285714286,-2.142857142857143
320,-1.4285714285714286,2.142857142857143
321,-1.4285714285714286,2.857142857142857
322,-1.4285714285714286,3.5714285714285716
323,-1.4285714285714286,4.285714285714286
324,-1.4285714285714286,5.0
325,-0.7142857142857143,-5.0
326,-0.7142857142857143,-4.285714285714286
327,-0.7142857142857143,-3.5714285714285716
328,-0.7142857142857143,-2.857142857142857
329,-0.7142857142857143,-2.142857142857143
330,-0.7142857142857143,2.142857142857143
331,-0.7142857142857143,2.857142857142857
332,-0.7142857142857143,3.5714285714285716
333,-0.7142857142857143,4.285714285714286
334,-0.7142857142857143,5.0
335,0.0,-5.0
336,0.0,-4.285714285714286
337,0.0,-3.5714285714285716
338,0.0,-2.857142857142857
339,0.0,-2.142857142857143
340,0.0,2.142857142857143
341,0.0,2.857142857142857
342,0.0,3.5714285714285716
343,0.0,4.285714285714286
344,0.0,5.0
345,0.7142857142857143,-5.0
346,0.7142857142857143,-4.285714285714286
347,0.7142857142857143,-3.5714285714285716
348,0.7142857142857143,-2.857142857142857
349,0.7142857142857143,-2.142857142857143
350,0.7142857142857143,2.142857142857143
351,0.7142857142857143,2.857142857142857
352,0.7142857142857143,3.5714285714285716
353,0.7142857142857143,4.285714285714286
354,0.7142857142857143,5.0
355,1.4285714285714286,-5.0
356,1.4285714285714286,-4.285714285714286
357,1.4285714285714286,-3.5714285714285716
358,1.4285714285714286,-2.857142857142857
359,1.4285714285714286,-2.142857142857143
360,1.4285714285714286,2.142857142857143
361,1.4285714285714286,2.857142857142857
362,1.4285714285714286,3.5714285714285716
363,1.4285714285714286,4.285714285714286
364,1.4285714285714286,5.0
365,2.142857142857143,-5.0
366,2.142857142857143,-4.285714285714286
367,2.142857142857143,-3.5714285714285716
368,2.142857142857143,-2.857142857142857
369,2.142857142857143,-2.142857142857143
370,2.142857142857143,-1.4285714285714286
371,2.142857142857143,-0.7142857142857143
372,2.142857142857143,0.0
373,2.142857142857143,0.7142857142857143
374,2.142857142857143,1.4285714285714286
375,2.142857142857143,2.142857142857143
376,2.142857142857143,2.857142857142857
377,2.142857142857143,3.5714285714285716
378,2.142857142857143,4.285714285714286
379,2.142857142857143,5.0
380,2.857142857142857,-5.0
381,2.857142857142857,-4.285714285714286
382,2.857142857142857,-3.5714285714285716
383,2.857142857142857,-2.857142857142857
384,2.857142857142857,-2.142857142857143
385,2.857142857142857,-1.4285714285714286
386,2.857142857142857,-0.7142857142857143
387,2.857142857142857,0.0
388,2.857142857142857,0.7142857142857143
389,2.857142857142857,1.4285714285714286
390,2.857142857142857,2.142857142857143
391,2.857142857142857,2.857142857142857
392,2.857142857142857,3.5714285714285716
393,2.857142857142857,4.285714285714286
394,2.857142857142857,5.0
395,3.5714285714285716,-5.0
396,3.5714285714285716,-4.285714285714286
397,3.5714285714285716,-3.5714285714285716
398,3.5714285714285716,-2.857142857142857
399,3.5714285714285716,-2.142857142857143
400,3.5714285714285716,-1.4285714285714286
401,3.5714285714285716,-0.7142857142857143
402,3.5714285714285716,0.0
403,3.5714285714285716,0.7142857142857143
404,3.5714285714285716,1.4285714285714286
405,3.5714285714285716,2.142857142857143
406,3.5714285714285716,2.857142857142857
407,3.5714285714285716,3.5714285714285716
408,3.5714285714285716,4.285714285714286
409,3.5714285714285716,5.0
410,4.285714285714286,-5.0
411,4.285714285714286,-4.285714285714286
412,4.285714285714286,-3.5714285714285716
413,4.285714285714286,-2.857142857142857
414,4.285714285714286,-2.142857142857143
415,4.285714285714286,-1.4285714285714286
416,4.285714285714286,-0.7142857142857143
417,4.285714285714286,0.0
418,4.285714285714286,0.7142857142857143
419,4.285714285714286,1.4285714285714286
420,4.285714285714286,2.142857142857143
421,4.285714285714286,2.857142857142857
422,4.285714285714286,3.5714285714285716
423,4.285714285714286,4.285714285714286
424,4.285714285714286,5.0
425,5.0,-5.0
426,5.0,-4.285714285714286
427,5.0,-3.5714285714285716
428,5.0,-2.857142857142857
429,5.0,-2.142857142857143
430,5.0,-1.4285714285714286
431,5.0,-0.7142857142857143
432,5.0,0.0
433,5.0,0.7142857142857143
434,5.0,1.4285714285714286
435,5.0,2.142857142857143
436,5.0,2.857142857142857
437,5.0,3.5714285714285716
438,5.0,4.285714285714286
439,5.0,5.0
440,-1.5,-1.5
441,-1.5,-1.0
442,-1.5,-0.5
443,-1.5,0.0
444,-1.5,0.5
445,-1.5,1.0
446,-1.5,1.5
447,-1.0,-1.5
448,-1.0,-1.0
449,-1.0,-0.5
450,-1.0,0.0
451,-1.0,0.5
452,-1.0,1.0
453,-1.0,1.5
454,-0.5,-1.5
455,-0.5,-1.0
456,-0.5,-0.5
457,-0.5,0.0
458,-0.5,0.5
459,-0.5,1.0
460,-0.5,1.5
461,0.0,-1.5
462,0.0,-1.0
463,0.0,-0.5
464,0.0,0.0
465,0.0,0.5
466,0.0,1.0
467,0.0,1.5
468,0.5,-1.5
469,0.5,-1.0
470,0.5,-0.5
471,0.5,0.0
472,0.5,0.5
473,0.5,1.0
474,0.5,1.5
475,1.0,-1.5
476,1.0,-1.0
477,1.0,-0.5
478,1.0,0.0
479,1.0,0.5
480,1.0,1.0
481,1.0,1.5
482,1.5,-1.5
483,1.5,-1.0
484,1.5,-0.5
485,1.5,0.0
486,1.5,0.5
487,1.5,1.0
488,1.5,1.5
